source,seed,attack,expected,ber,ecc_pressure,rms,peak,zcr,centroid,hf_ratio,lf_ratio,flatness,edge_ratio,column_shift_pressure
data\eval_audio\speech5.wav,2026,crop,CROPPING,0.14,0.14,0.029170457273721695,0.1705474853515625,0.021484412735380955,459.72077640351614,6.595753808521406e-07,0.999871957609333,0.008811050301592002,0.5947702917258788,0.26386459162665915
data\eval_audio\speech5.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.0292324498295784,0.17055751383304596,0.0358852220893205,460.3399819055964,1.1529250036218954e-08,0.999869565679354,0.00014082589528581455,0.5548873097024177,0.26345326424972804
data\eval_audio\speech5.wav,2026,resample,RESAMPLING,0.12,0.12,0.02923247590661049,0.17055021226406097,0.053816416465996775,460.34647863405644,1.2493897529643572e-07,0.9998686533429374,0.0008345557793279418,0.5548908941905949,0.2636134348150075
data\eval_audio\speech5.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.026993287727236748,0.15748366713523865,0.021675861475419913,460.34677022407715,1.4068187386522695e-07,0.999868637600409,0.008061114366159203,0.5548908961994722,0.26368507353506365
data\eval_audio\speech5.wav,2026,compression,COMPRESSION,0.11,0.11,0.03259953111410141,0.1875,0.021675861475419913,1051.516482262678,0.023368865178954062,0.9391893725241524,0.6277127738591883,0.5649588698542478,0.4102841499674806
data\eval_audio\speech5.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.025061074644327164,0.16172941029071808,0.021677617885878988,440.8796536250158,1.279003854763793e-07,0.9999063376304768,0.008065853568900636,0.1731542286066155,0.2582965198625321
data\sample_audio\channel_test.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608765035867691,1.0002334117889404,0.0794382998279123,324.30295579583145,0.0019757700252394537,0.976556055328223,0.21876040786732623,0.000494376062312631,0.5010948794493644
data\sample_audio\channel_test.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608801543712616,1.0005788803100586,0.0911298860613907,324.44826091122496,0.001985012652252571,0.9765450625118058,0.2755311724123107,0.0005289512457242464,0.4996091987363015
data\sample_audio\channel_test.wav,2026,crop,CROPPING,0.14,0.14,0.05608765035867691,1.0002334117889404,0.07780389908965238,324.31072949879945,0.001975814745771369,0.9765555077453512,0.21874995106647807,0.00037470117121397335,0.5011144882669862
data\sample_audio\channel_test.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05587857589125633,1.00146484375,0.0497028306140677,280.0301236829464,9.955060307705664e-05,0.9826497508338407,0.0023829733279845822,0.000496330872032841,0.4959895870032105
data\sample_audio\channel_test.wav,2026,resample,RESAMPLING,0.12,0.12,0.05608423426747322,1.000740885734558,0.07435473290581132,322.842285751337,0.0018743134182809334,0.9766553295320389,0.004160180196468276,0.0004937731371712791,0.5001556637195562
data\sample_audio\channel_test.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051716018468141556,0.9222723245620728,0.0794382998279123,324.30295579583145,0.0019757700252394533,0.9765560553282231,0.2187604078692422,0.0004943760136055403,0.5010948794491243
data\sample_audio\channel_test.wav,2026,compression,COMPRESSION,0.11,0.11,0.05613585561513901,0.78125,0.0794382998279123,404.27770797566853,0.0061934022561461605,0.9696251477034196,0.6139905315507783,0.0,0.49431357841630413
data\sample_audio\channel_test.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060526177287101746,0.8977069854736328,0.07943953520261998,293.5399015960798,0.0017345898637271145,0.9835684017226773,0.2123585871933778,0.0015543712276678034,0.5002376225950876
data\sample_audio\e2e_watermarked.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056086670607328415,1.0,0.06886843382900684,324.2816313652971,0.001975642977955619,0.9765594051042056,0.21929212204019075,0.0004943441605590255,0.5010862283226152
data\sample_audio\e2e_watermarked.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608703941106796,1.0005592107772827,0.09128060177572761,324.4269480098973,0.00198488620046003,0.9765484133449883,0.2755844097462983,0.0005289314513396216,0.49960698129611997
data\sample_audio\e2e_watermarked.wav,2026,crop,CROPPING,0.14,0.14,0.056086670607328415,1.0,0.06783936669750985,324.289403926136,0.0019756876832616676,0.9765588575861965,0.21927988378470809,0.00037459329885016315,0.5011049678960608
data\sample_audio\e2e_watermarked.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.055877622216939926,1.0013669729232788,0.04888254180816855,280.01339021506635,9.954290619362432e-05,0.982652428962847,0.0024084684737321533,0.0004962706151461929,0.4959862717539646
data\sample_audio\e2e_watermarked.wav,2026,resample,RESAMPLING,0.12,0.12,0.056083254516124725,1.0005824565887451,0.07339855288206742,322.8209508249926,0.0018741878931653956,0.9766586781464007,0.004185411948646262,0.0004937254399083242,0.5001510354179185
data\sample_audio\e2e_watermarked.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.05171511322259903,0.9220570921897888,0.06886843382900684,324.2816313652972,0.0019756429779556194,0.9765594051042058,0.21929212204208456,0.0004943442534199725,0.501086228322375
data\sample_audio\e2e_watermarked.wav,2026,compression,COMPRESSION,0.11,0.11,0.05613572522997856,0.78125,0.06886843382900684,404.2106905244352,0.006190467088537359,0.9696324237371329,0.6138470886964289,0.0,0.4942810348775343
data\sample_audio\e2e_watermarked.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060525082051754,0.8977069854736328,0.06886966920371453,293.5216149568849,0.0017344249157015272,0.9835710903444493,0.212853491060022,0.001553145177890088,0.5002303755175411
data\sample_audio\ecc_recovery.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087788194417953,1.0,0.06935764221324792,324.3563521213205,0.001975649000690756,0.9765485621481822,0.2192133038936693,0.0004943245498511959,0.501157876266767
data\sample_audio\ecc_recovery.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.0560881569981575,1.0005286931991577,0.09004522706804814,324.50174121373146,0.0019848891694518684,0.9765375628982006,0.2755425433427167,0.0005289104688130881,0.4996695016760349
data\sample_audio\ecc_recovery.wav,2026,crop,CROPPING,0.14,0.14,0.056087788194417953,1.0,0.06832857508175093,324.3641265630226,0.0019756937062330644,0.9765480147860591,0.2192008407224445,0.00037457838476295563,0.5011650749073906
data\sample_audio\ecc_recovery.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05587867647409439,1.0009983777999878,0.05131870073171244,280.07835646093304,9.954273541522381e-05,0.9826431246093512,0.0024080190832345425,0.0004962518603232103,0.4960703711203972
data\sample_audio\ecc_recovery.wav,2026,resample,RESAMPLING,0.12,0.12,0.05608436465263367,1.0005382299423218,0.0721434121790651,322.8956495507093,0.0018741913142935858,0.9766478366343502,0.00418478666781037,0.0004937058068023559,0.5002251710068322
data\sample_audio\ecc_recovery.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051716141402721405,0.9220570921897888,0.06935764221324792,324.35635212132047,0.001975649000690755,0.9765485621481823,0.21921330389556584,0.0004943246198644079,0.5011578762665272
data\sample_audio\ecc_recovery.wav,2026,compression,COMPRESSION,0.11,0.11,0.056136082857847214,0.78125,0.06935764221324792,404.54482837263487,0.00620399450916364,0.9695904765880266,0.6145209180066562,0.0,0.4942065868718867
data\sample_audio\ecc_recovery.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060525987297296524,0.8977069854736328,0.06935887758795559,293.57601472838167,0.0017344398615269734,0.983563777337507,0.21280505822346873,0.0015530987018661773,0.5002315960951659
data\sample_audio\output.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608629807829857,1.0,0.06884313538981134,324.29078163690576,0.0019757703808230102,0.9765583100320077,0.21909269323879868,0.0004897305885655504,0.5010866165664839
data\sample_audio\output.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.056086666882038116,1.0005592107772827,0.09126665983123061,324.43610565535255,0.0019850133028351965,0.9765473178595223,0.27556980650434776,0.0005241745792684965,0.4996065371070867
data\sample_audio\output.wav,2026,crop,CROPPING,0.14,0.14,0.05608629807829857,1.0,0.06824894658106724,324.30247117276934,0.0019758246775487443,0.9765576613638189,0.2191112514403502,0.0004086145190964909,0.5021032885656089
data\sample_audio\output.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05589275434613228,1.0013720989227295,0.04943626182355434,282.843627074129,0.00012162455961619675,0.9821978485471331,0.003701340351665976,0.0004913987615093275,0.49617185041773826
data\sample_audio\output.wav,2026,resample,RESAMPLING,0.12,0.12,0.05608625337481499,1.0002995729446411,0.08761876055426328,324.2631376449051,0.001974328788790146,0.9765597206152032,0.07207610188875649,0.000489528150859097,0.501062098582746
data\sample_audio\output.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.057536616921424866,1.0258586406707764,0.06884313538981134,324.2907816369057,0.001975770380823011,0.9765583100320075,0.21909269323823113,0.000489730576128206,0.5010866165665554
data\sample_audio\output.wav,2026,compression,COMPRESSION,0.11,0.11,0.05632185563445091,0.84375,0.06884313538981134,401.7259151432818,0.006151006935490447,0.9698317695011405,0.6138504778428324,0.0,0.4944537188498823
data\sample_audio\output.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05676083639264107,0.8451216220855713,0.06884437070958002,293.20564404508974,0.0017322203088188444,0.9838598252067654,0.2121236882620562,0.0016573852115198205,0.5001506220210382
data\sample_audio\real_pipeline.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608665570616722,1.0,0.06925139998838747,324.27569741738796,0.001975653506930801,0.9765600391751892,0.21927893204296417,0.0004943444452994555,0.5010866275644089
data\sample_audio\real_pipeline.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608702450990677,1.0005592107772827,0.09124354053449722,324.4210110889486,0.001984896567196055,0.9765490477663383,0.2755835552587071,0.0005289317179160037,0.4996077652196014
data\sample_audio\real_pipeline.wav,2026,crop,CROPPING,0.14,0.14,0.05608665570616722,1.0,0.06822233285689049,324.28347001786074,0.001975698213485354,0.9765594917719892,0.2192665211692623,0.0003745934606731736,0.5011054775997557
data\sample_audio\real_pipeline.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05587761849164963,1.0013725757598877,0.04831426944263599,280.0088699295152,9.954319284086355e-05,0.9826528261495349,0.0024084825417636092,0.0004962706511452969,0.4959864196170077
data\sample_audio\real_pipeline.wav,2026,resample,RESAMPLING,0.12,0.12,0.05608324334025383,1.000603437423706,0.07251896609019964,322.8149881895397,0.0018741961696467147,0.9766593144869385,0.0041854108522973625,0.0004937256499303606,0.500151507730001
data\sample_audio\real_pipeline.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051715102046728134,0.9220570921897888,0.06925139998838747,324.27569741738796,0.0019756535069308015,0.9765600391751894,0.21927893204485857,0.0004943444627413337,0.5010866275641689
data\sample_audio\real_pipeline.wav,2026,compression,COMPRESSION,0.11,0.11,0.05613570660352707,0.78125,0.06925139998838747,404.21647339858043,0.006191421144685019,0.9696317971810764,0.6138524722574186,0.0,0.4943007038050232
data\sample_audio\real_pipeline.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060525063425302505,0.8977069854736328,0.06925263536309516,293.5186840121918,0.0017344305343061869,0.9835714132530032,0.21284537848204393,0.0015531460421400157,0.5002300066536131
data\sample_audio\reconstructed.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.06886843382900684,324.2815458356652,0.0019756424274818612,0.9765594113757559,0.21929293483322612,0.0004943440537814488,0.5010860211151504
data\sample_audio\reconstructed.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608704686164856,1.0005592107772827,0.09128060177572761,324.42686311387723,0.0019848856614805145,0.9765484195424099,0.27558439082283226,0.0005289313751749902,0.4996068761175849
data\sample_audio\reconstructed.wav,2026,crop,CROPPING,0.14,0.14,0.05608667805790901,1.0,0.06783936669750985,324.2893183833198,0.0019756871326649557,0.976558863858663,0.219280682218035,0.0003745932179387103,0.5011047796786618
data\sample_audio\reconstructed.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.055877625942230225,1.0013669729232788,0.04888254180816855,280.0133163996828,9.954287787923781e-05,0.9826524335804814,0.0024084660590850088,0.0004962704711498295,0.4959861248533526
data\sample_audio\reconstructed.wav,2026,resample,RESAMPLING,0.12,0.12,0.056083258241415024,1.0005824565887451,0.07340349438089815,322.82086534663983,0.0018741873488922862,0.9766586844124664,0.004185466171195118,0.0004937253364961542,0.5001508602784739
data\sample_audio\reconstructed.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051715120673179626,0.9220570921897888,0.06886843382900684,324.2815458356652,0.0019756424274818612,0.9765594113757561,0.21929293483511994,0.0004943442115557215,0.5010860211149105
data\sample_audio\reconstructed.wav,2026,compression,COMPRESSION,0.11,0.11,0.05613572522997856,0.78125,0.06886843382900684,404.2106905244352,0.006190467088537359,0.9696324237371329,0.6138470886964289,0.0,0.4942810348775343
data\sample_audio\reconstructed.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060525082051754,0.8977069854736328,0.06886966920371453,293.52159927262295,0.00173442481708503,0.9835710912330051,0.21285379794884632,0.0015531450818623775,0.5002303548184966
data\sample_audio\speech.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608630180358887,1.0,0.06884313538981134,324.2905246929313,0.001975776284987344,0.9765583435255921,0.21877010376567302,0.0004895396703934521,0.501093006407424
data\sample_audio\speech.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.056086666882038116,1.0005592107772827,0.091281483668455,324.43585016893456,0.0019850193829172836,0.9765473510072318,0.27553819370132787,0.0005239775104324881,0.499607102999144
data\sample_audio\speech.wav,2026,crop,CROPPING,0.14,0.14,0.05608630180358887,1.0,0.06824894658106724,324.3022146244694,0.0019758306058970895,0.9765576948403033,0.21879084389955708,0.0004084401265375699,0.5021096773829136
data\sample_audio\speech.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05589275434613228,1.0013725757598877,0.050177453684773575,282.84341728940166,0.00012162483600846021,0.9821978814908192,0.003689031495511269,0.0004912314792640459,0.4961740065360727
data\sample_audio\speech.wav,2026,resample,RESAMPLING,0.12,0.12,0.05608625337481499,1.0002988576889038,0.0823538277000693,324.2629239000611,0.001974336834263573,0.9765597520135545,0.07210438714051338,0.0004893431292289795,0.5010675551592413
data\sample_audio\speech.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.057536620646715164,1.0258586406707764,0.06884313538981134,324.29052469293134,0.001975776284987344,0.9765583435255926,0.2187701037651016,0.0004895396937275746,0.5010930064074958
data\sample_audio\speech.wav,2026,compression,COMPRESSION,0.11,0.11,0.0563216395676136,0.84375,0.06884313538981134,401.7758253503085,0.006153140243304083,0.9698270235032167,0.6139006380631779,0.0,0.49444264956649475
data\sample_audio\speech.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05676083639264107,0.8451216220855713,0.06884437070958002,293.20559220451105,0.001732243867687037,0.9838598364776865,0.21183133138417523,0.0016574065695484977,0.5001580013202013
data\sample_audio\temp.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087739765644073,1.0,0.06868312762285493,324.36594745541476,0.0019756421966795577,0.9765469375787487,0.2192223162249179,0.0004943253328260425,0.5011412751210738
data\sample_audio\temp.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608810856938362,1.0005592107772827,0.08976603238411258,324.51142123579353,0.0019848849415004966,0.9765359259709496,0.27555091655201824,0.0005289113446384328,0.4996538338443845
data\sample_audio\temp.wav,2026,crop,CROPPING,0.14,0.14,0.056087739765644073,1.0,0.06765406049135794,324.3737223672086,0.0019756868960988695,0.9765463899527106,0.21920943777372806,0.0003745790050358608,0.5011505863664912
data\sample_audio\temp.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.055878620594739914,1.0010638236999512,0.050619478647165865,280.0859663812243,9.954218873297482e-05,0.9826418506936486,0.0024080132249786218,0.0004962528682239097,0.49605038969325904
data\sample_audio\temp.wav,2026,resample,RESAMPLING,0.12,0.12,0.056084319949150085,1.0005277395248413,0.07139724585562669,322.9052364729741,0.0018741841319432015,0.9766462122692858,0.0041849551256718884,0.0004937066783737706,0.5002085015313993
data\sample_audio\temp.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051716096699237823,0.9220570921897888,0.06868312762285493,324.3659474554147,0.0019756421966795573,0.9765469375787487,0.2192223162268135,0.0004943254570844097,0.5011412751208341
data\sample_audio\temp.wav,2026,compression,COMPRESSION,0.11,0.11,0.056135695427656174,0.78125,0.06868312762285493,404.3903842419646,0.006197916617267871,0.9696060249353851,0.6143040131119331,0.0,0.494126132239504
data\sample_audio\temp.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06052592024207115,0.8977069854736328,0.0686843629975626,293.5877476339373,0.0017344388457683673,0.9835612973892988,0.21280908962869052,0.0015531020626423774,0.5002497505307003
data\sample_audio\watermarked.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.0689672638056212,324.28154598792327,0.00197564243392287,0.9765594113716752,0.21929352731112453,0.0004943440537814488,0.5010859847445132
data\sample_audio\watermarked.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05608704686164856,1.0005592107772827,0.09127318952748152,324.4268639203564,0.001984885652213447,0.9765484194522182,0.27558447535973146,0.0005289313751749902,0.499606780820937
data\sample_audio\watermarked.wav,2026,crop,CROPPING,0.14,0.14,0.05608667805790901,1.0,0.06793819667412421,324.2893185356039,0.001975687139107515,0.9765588638545811,0.21928128729076488,0.0003745932179387103,0.5011047484233224
data\sample_audio\watermarked.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.055877625942230225,1.0013669729232788,0.04865276211254017,280.0133164517733,9.954287780774e-05,0.9826524335836486,0.002408466623071552,0.0004962704711498295,0.49598614324475343
data\sample_audio\watermarked.wav,2026,resample,RESAMPLING,0.12,0.12,0.056083258241415024,1.0005824565887451,0.07298593772970248,322.8208654631483,0.001874187353789187,0.9766586844098968,0.004185457949846192,0.0004937253398568115,0.5001508640235177
data\sample_audio\watermarked.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.051715120673179626,0.9220570921897888,0.0689672638056212,324.2815459879233,0.00197564243392287,0.976559411371675,0.21929352731301838,0.0004943442115557215,0.5010859847442731
data\sample_audio\watermarked.wav,2026,compression,COMPRESSION,0.11,0.11,0.05613572522997856,0.78125,0.0689672638056212,404.2106905244352,0.006190467088537359,0.9696324237371329,0.6138470886964289,0.0,0.4942810348775343
data\sample_audio\watermarked.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060525082051754,0.8977069854736328,0.06896849918032888,293.52159929977364,0.001734424818184308,0.9835710912319877,0.2128539970770971,0.0015531450818623775,0.500230344782302
input_audio\protected.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05613655969500542,1.006135106086731,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509145,0.21735119943926043,0.000493465947264051,0.4973521041949244
input_audio\protected.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.056136924773454666,1.0059279203414917,0.10075839653304441,329.5953241266538,0.001982008574518807,0.9757509975603416,0.27333265827983966,0.0005279917668316832,0.49613084401793955
input_audio\protected.wav,2026,crop,CROPPING,0.14,0.14,0.05613655969500542,1.006135106086731,0.09106194045246833,329.45770954457515,0.001972824022946934,0.9757615414231318,0.21733898451002515,0.0003739277459801078,0.49733790117587234
input_audio\protected.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05592263489961624,1.0044476985931396,0.06551562687236478,284.3333830234354,9.941240561625048e-05,0.981989064698402,0.0023821142511112805,0.0004954720382203219,0.4924014246597769
input_audio\protected.wav,2026,resample,RESAMPLING,0.12,0.12,0.056133147329092026,1.004793405532837,0.08741758506481394,327.9917744602022,0.0018714699847619636,0.975861152495549,0.004145436593697374,0.0004928481362509468,0.49640011036051335
input_audio\protected.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.05176111310720444,0.9277139902114868,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509144,0.2173511994411418,0.0004934659973410235,0.49735210419470094
input_audio\protected.wav,2026,compression,COMPRESSION,0.11,0.11,0.05617811158299446,0.78125,0.09257033297054496,414.1402118370309,0.006527027126444714,0.9684195375859637,0.6291872968766105,0.0,0.4933624171474158
input_audio\protected.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06056317314505577,0.8977069854736328,0.09257156834525264,297.14433346185007,0.0017326754500880616,0.983010698301776,0.2119352058589054,0.0015511920327021113,0.49709313551421824
input_audio\speech.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05610116571187973,1.0,0.07862542327025922,325.78011888551896,0.0019748556414866322,0.9763333059091387,0.21867640529450333,0.0004940888093240553,0.5003106508034596
input_audio\speech.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05610153079032898,1.0004066228866577,0.09541169479820771,325.92561436385404,0.001984094371820849,0.9763222496202237,0.274919182338692,0.0005286581995941083,0.4989350575155083
input_audio\speech.wav,2026,crop,CROPPING,0.14,0.14,0.05610116571187973,1.0,0.07759635613876223,325.78792518493793,0.0019749003309411286,0.976332753909971,0.21866406757901474,0.0003743997777296819,0.5003285771598487
input_audio\speech.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.055890727788209915,1.0011733770370483,0.05990208420066932,281.2702299746112,9.95069424436621e-05,0.9824644339567049,0.002399898444582768,0.0004960378821534917,0.49527677596773473
input_audio\speech.wav,2026,resample,RESAMPLING,0.12,0.12,0.05609774589538574,1.001283049583435,0.08147790347029109,324.3201582373605,0.0018734397459346144,0.9764325175512442,0.004173006929376157,0.0004934704007542954,0.4993833568255528
input_audio\speech.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.05172847583889961,0.9220570921897888,0.07862542327025922,325.780118885519,0.0019748556414866327,0.9763333059091388,0.21867640529639545,0.0004940889715001693,0.5003106508032261
input_audio\speech.wav,2026,compression,COMPRESSION,0.11,0.11,0.05615111067891121,0.78125,0.07862542327025922,407.26872405994294,0.006292881644291337,0.9692548584838179,0.6197311366871394,0.0,0.4937484869284187
input_audio\speech.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0605362243950367,0.8977069854736328,0.0786266586449669,294.57214259477695,0.0017339501936448974,0.9834125960434672,0.21262202522030996,0.0015525736392639237,0.4994889837842043
input_audio\tampered.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05501210689544678,0.9861162900924683,0.09231584578076299,329.2871909039747,0.0019728822929420036,0.9757802590966743,0.21736978540442572,0.0004934967838089938,0.49747059906482277
input_audio\tampered.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05501248314976692,0.985909104347229,0.10063485906227647,329.4386509972004,0.0019824899855844236,0.975768704007961,0.2744477107762199,0.0005294193991172087,0.4961963369878548
input_audio\tampered.wav,2026,crop,CROPPING,0.14,0.14,0.05501210689544678,0.9861162900924683,0.09080745326268637,329.2950693735131,0.0019729269066060596,0.9757796969860574,0.2173576722131033,0.00037395112064099993,0.49750935459687207
input_audio\tampered.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.05480266362428665,0.98558109998703,0.06524137368725995,284.2090923856682,9.941696089094152e-05,0.9820012571085434,0.002382295703500058,0.0004954992970326283,0.4925350696316333
input_audio\tampered.wav,2026,resample,RESAMPLING,0.12,0.12,0.05500876158475876,0.9857745170593262,0.08714580262912446,327.8290452231138,0.001871567542458704,0.9758793154535392,0.004145538405865345,0.0004928790080281932,0.49652072136089426
input_audio\tampered.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.05072430148720741,0.9092555046081543,0.09231584578076299,329.2871909039747,0.001972882292942003,0.9757802590966739,0.2173697854063457,0.0004934968445162874,0.49747059906459457
input_audio\tampered.wav,2026,compression,COMPRESSION,0.11,0.11,0.055108509957790375,0.78125,0.09231584578076299,416.03769878969905,0.006657411407448623,0.968271721097149,0.6315836451546748,0.0,0.49313289602964494
input_audio\tampered.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.059350430965423584,0.8797528743743896,0.09231708115547067,297.0198063808576,0.0017327465895059235,0.9830282024784031,0.2119470215532596,0.001551269263637672,0.4971493391301147
